campaign_id,date,channel,spend,impressions,clicks,conversions,revenue,roi
CAM1413,2024-09-14,Search,455.16,51963,1650,75,7318.87,1508.0
CAM1414,2024-12-11,Social,5214.89,310368,1557,63,17716.05,239.7
CAM1415,2024-07-30,Display,5277.65,927686,8685,90,25063.27,374.9
CAM1416,2024-02-22,Display,6746.26,849966,14642,144,15676.87,132.4
CAM1417,2024-05-03,Search,5865.19,742058,21287,1405,385039.35,6464.8
CAM1418,2024-05-19,Affiliate,7144.0,1245314,25408,1157,332728.99,4557.5
CAM1419,2024-07-08,Search,4041.67,709369,11948,426,125622.66,3008.2
CAM1420,2024-01-07,Social,2861.6,178081,1534,36,6351.87,122.0
CAM1421,2024-07-04,Display,4896.43,612776,9243,111,13725.26,180.3
CAM1422,2024-02-20,Affiliate,5508.31,894490,26744,766,131232.25,2282.4
CAM1423,2024-01-22,Social,4791.08,739824,32717,717,205880.24,4197.2
CAM1424,2024-12-21,Search,2124.57,360129,4143,219,41631.83,1859.5
CAM1425,2024-11-02,Search,5782.86,378707,14166,1113,159046.28,2650.3
CAM1426,2024-10-23,Social,3384.44,215805,3264,82,18660.97,451.4
CAM1427,2024-10-15,Display,3771.11,624485,7510,66,14655.6,288.6
CAM1428,2024-10-25,Email,8820.36,1277667,57355,2259,435056.62,4832.4
CAM1429,2024-09-18,Search,2050.31,320076,5716,322,42115.4,1954.1
CAM1430,2024-09-28,Social,4467.49,481232,2938,82,13829.65,209.6
CAM1431,2024-12-10,Email,4282.02,455313,3171,158,16651.68,288.9
CAM1432,2024-05-13,Display,7125.59,676710,28601,283,35482.19,398.0
CAM1433,2024-07-22,Affiliate,5581.83,457769,13633,508,100552.0,1701.4
CAM1434,2024-03-31,Search,5450.49,1054204,31977,2141,339502.54,6128.8
CAM1435,2024-04-04,Email,5292.28,561022,13073,537,79870.1,1409.2
CAM1436,2024-01-13,Social,5050.33,642858,3733,75,10437.18,106.7
CAM1437,2024-10-10,Display,9662.42,1010875,32660,463,97630.86,910.4
CAM1438,2024-08-01,Affiliate,5004.59,647183,14171,483,42848.71,756.2
CAM1439,2024-03-30,Display,6957.39,1141270,52895,479,77481.07,1013.7
CAM1440,2024-07-25,Social,2433.23,200944,1820,23,6777.32,178.5
CAM1441,2024-07-27,Display,7594.98,1435761,22228,366,99247.63,1206.8
CAM1442,2024-11-22,Email,5319.66,613001,4540,169,31695.41,495.8
CAM1443,2024-05-27,Search,3901.0,590938,21814,2286,230942.13,5820.1
CAM1444,2024-10-04,Affiliate,4818.4,865254,19186,804,230033.93,4674.1
CAM1445,2024-03-30,Affiliate,4120.05,539609,26706,1042,202096.64,4805.2
CAM1446,2024-05-24,Affiliate,5755.72,1103596,30552,1790,413268.74,7080.1
CAM1447,2024-04-30,Social,4826.11,645301,19095,485,127225.52,2536.2
CAM1448,2024-11-15,Search,4285.39,510665,13258,909,255836.48,5870.0
CAM1449,2024-10-19,Email,5683.76,839551,30042,1268,269951.7,4649.5
CAM1450,2024-06-17,Affiliate,5473.79,819611,14971,447,56883.73,939.2
CAM1451,2024-02-27,Social,6005.43,1017260,48618,1087,105019.31,1648.7
CAM1452,2024-01-31,Social,3895.2,592936,28918,613,177099.37,4446.6
CAM1453,2024-12-07,Email,7614.95,485182,4155,181,36262.12,376.2
CAM1454,2024-08-05,Display,5855.22,293092,12652,171,40681.71,594.8
CAM1455,2024-10-27,Social,6159.59,842837,29516,434,97517.67,1483.2
CAM1456,2024-10-17,Email,2929.61,157522,2409,84,23457.31,700.7
CAM1457,2024-11-19,Email,6213.77,1143574,25435,1234,356635.57,5639.4
CAM1458,2024-01-19,Search,5423.46,944898,21918,1372,368513.42,6694.8
CAM1459,2024-06-21,Social,2350.55,149059,2536,45,7071.46,200.8
CAM1460,2024-12-26,Search,5422.33,302362,8684,535,60056.44,1007.6
CAM1461,2024-11-07,Affiliate,5357.34,628716,18938,383,110348.15,1959.8
CAM1462,2024-12-05,Social,4973.59,644813,13099,107,10047.01,102.0
CAM1463,2024-01-16,Email,2392.08,368600,8589,273,54018.56,2158.2
CAM1464,2024-02-06,Affiliate,1314.59,256461,5563,160,13123.6,898.3
CAM1465,2024-12-28,Affiliate,5553.79,969605,9254,474,40626.43,631.5
CAM1466,2024-08-04,Social,3929.03,206273,1196,21,5782.54,47.2
CAM1467,2024-08-14,Display,4759.45,643965,22627,249,66577.98,1298.9
CAM1468,2024-08-29,Affiliate,2974.11,369536,10125,447,52775.0,1674.5
CAM1469,2024-04-10,Affiliate,4411.4,478048,13577,413,115874.09,2526.7
CAM1470,2024-04-05,Display,3862.41,532527,3248,66,15926.05,312.3
CAM1471,2024-08-20,Search,6549.5,1040559,27812,1623,162015.28,2373.7
CAM1472,2024-11-09,Search,127.38,20444,511,16,3857.75,2928.5
CAM1473,2024-09-17,Search,5172.98,921190,12200,723,180728.89,3393.7
CAM1474,2024-12-24,Display,2695.79,443803,11852,136,12515.13,364.2
CAM1475,2024-08-04,Display,3510.6,237123,2240,21,2296.59,-34.6
CAM1476,2024-02-03,Email,4653.36,244587,11039,345,49971.51,973.9
CAM1477,2024-05-08,Display,2228.65,313058,14032,99,28063.04,1159.2
CAM1478,2024-08-21,Display,4189.9,801307,7633,48,13887.4,231.4
CAM1479,2024-07-20,Social,9380.43,833858,39604,1115,124819.98,1230.6
CAM1480,2024-09-13,Search,6439.6,841533,19226,917,74159.4,1051.6
CAM1481,2024-05-18,Display,3303.48,478104,5868,40,4843.69,46.6
CAM1482,2024-08-18,Social,8676.79,877067,32159,992,132940.79,1432.1
CAM1483,2024-10-20,Social,6344.64,711537,5311,112,19263.27,203.6
CAM1484,2024-04-03,Display,4223.57,833125,22260,307,32478.62,669.0
CAM1485,2024-10-03,Display,8195.47,1602569,46806,669,143621.3,1652.4
CAM1486,2024-10-28,Search,2774.2,465493,23258,1164,254047.55,9057.5
CAM1487,2024-12-13,Affiliate,5935.96,1072904,31552,888,157339.84,2550.6
CAM1488,2024-04-21,Display,4058.11,749020,15317,267,72048.54,1675.4
CAM1489,2024-09-02,Email,4371.74,615217,26415,626,155757.78,3462.8
CAM1490,2024-09-01,Social,10771.5,1478131,14699,428,63320.66,487.9
CAM1491,2024-02-20,Email,4872.69,760373,34651,1555,152164.18,3022.8
CAM1492,2024-09-08,Search,746.9,101004,3373,193,18509.69,2378.2
CAM1493,2024-09-15,Display,3511.71,640334,20537,253,45406.85,1193.0
CAM1494,2024-03-12,Search,8255.36,1334493,17651,1298,164150.97,1888.4
CAM1495,2024-05-31,Affiliate,9060.61,920084,33435,738,59453.5,556.2
CAM1496,2024-03-12,Affiliate,1915.6,281972,1721,89,13960.96,628.8
CAM1497,2024-07-27,Display,5208.07,298050,5560,76,13411.65,157.5
CAM1498,2024-08-08,Affiliate,4946.18,789254,39362,1583,329568.39,6563.1
CAM1499,2024-10-19,Search,6375.84,379769,16513,1154,268021.37,4103.7
CAM1500,2024-08-25,Email,3857.35,634218,21244,1624,174804.25,4431.7
CAM1501,2024-05-01,Social,5188.67,1002833,23029,476,55686.78,973.2
CAM1502,2024-01-20,Search,4309.03,809465,20441,1464,410958.65,9437.1
CAM1503,2024-04-17,Display,4514.86,745210,23390,109,16762.13,271.3
CAM1504,2024-08-22,Social,4491.72,281736,9732,144,41523.26,824.4
CAM1505,2024-06-26,Affiliate,5535.0,519272,23957,902,192186.48,3372.2
CAM1506,2024-01-27,Email,3672.4,705121,12010,693,94498.5,2473.2
CAM1507,2024-12-10,Affiliate,4858.84,315348,5068,170,43715.89,799.7
CAM1508,2024-06-20,Email,4275.79,694245,24467,974,96817.39,2164.3
CAM1509,2024-02-22,Affiliate,6013.71,602780,11986,348,49336.32,720.4
CAM1510,2024-10-17,Email,5140.59,791192,23974,915,130621.39,2441.0
CAM1511,2024-01-23,Affiliate,3713.9,689564,7617,330,37283.45,903.9
CAM1512,2024-10-06,Search,3129.89,206432,9072,681,98946.2,3061.3
CAM1513,2024-11-21,Social,5619.33,682730,27058,832,223951.56,3885.4
CAM1514,2024-02-09,Display,1482.08,237104,1524,23,2525.71,70.4
CAM1515,2024-10-17,Affiliate,4394.94,536774,16661,293,60427.78,1274.9
CAM1516,2024-12-28,Affiliate,3681.97,584366,16179,709,196675.43,5241.6
CAM1517,2024-04-12,Email,4828.16,498176,5002,316,84982.82,1660.1
CAM1518,2024-05-14,Social,4323.32,464055,21056,458,97451.28,2154.1
CAM1519,2024-02-23,Email,4630.18,641788,16248,507,96029.39,1974.0
CAM1520,2024-03-02,Social,4942.57,522289,4313,88,23859.58,382.7
CAM1521,2024-01-07,Affiliate,5175.21,629505,31002,1199,336963.76,6411.1
CAM1522,2024-11-29,Display,5003.4,575942,25541,315,90997.56,1718.7
CAM1523,2024-11-15,Affiliate,7199.06,1258029,49853,1338,123946.63,1621.7
CAM1524,2024-02-27,Email,3552.25,563606,20824,1335,157075.02,4321.8
CAM1525,2024-07-27,Display,7541.33,1241646,20242,261,51320.55,580.5
CAM1526,2024-11-07,Email,9048.29,1603095,69113,3566,680877.28,7424.9
CAM1527,2024-06-13,Display,8747.8,1503157,23014,397,69299.65,692.2
CAM1528,2024-04-16,Email,8255.07,1315684,31583,931,233095.01,2723.7
CAM1529,2024-06-28,Social,6336.45,349269,4204,90,12013.29,89.6
CAM1530,2024-02-10,Affiliate,2323.53,134239,3690,196,39912.3,1617.7
CAM1531,2024-03-15,Affiliate,7388.66,1429562,67948,2469,467036.98,6221.0
CAM1532,2024-08-06,Social,3764.54,408286,7076,158,14489.23,284.9
CAM1533,2024-08-11,Affiliate,1371.0,177725,8343,188,22358.77,1530.8
CAM1534,2024-09-26,Display,4400.92,663559,4098,58,16509.02,275.1
CAM1535,2024-10-06,Affiliate,4629.26,317755,6857,217,30842.53,566.3
CAM1536,2024-04-25,Social,3344.3,252706,7121,271,62090.82,1756.6
CAM1537,2024-03-06,Social,2852.19,267274,6448,64,18013.63,531.6
CAM1538,2024-07-09,Display,3848.63,223832,10465,145,33188.26,762.3
CAM1539,2024-07-29,Display,5216.32,667771,30463,283,47868.67,817.7
CAM1540,2024-02-06,Display,5384.63,717185,15299,244,52116.05,867.9
CAM1541,2024-01-11,Social,5408.12,984578,27475,632,139530.29,2480.0
CAM1542,2024-09-05,Display,5314.39,634469,10119,94,12309.99,131.6
CAM1543,2024-02-17,Social,5898.85,892652,35477,1024,121884.71,1966.2
CAM1544,2024-08-28,Display,7704.46,1450115,20462,277,46138.77,498.9
CAM1545,2024-12-01,Affiliate,5029.39,502324,15533,922,134646.33,2577.2
CAM1546,2024-01-12,Display,5240.67,858589,38348,393,114426.09,2083.4
CAM1547,2024-03-15,Affiliate,3621.81,663724,10595,305,84801.49,2241.4
CAM1548,2024-11-10,Email,3993.42,599561,13284,943,268474.88,6622.9
CAM1549,2024-02-14,Affiliate,3486.6,186816,5037,279,66939.74,1819.9
CAM1550,2024-09-01,Social,4589.27,442943,2353,67,7878.92,71.7
CAM1551,2024-02-27,Social,2842.75,238117,7415,162,31787.59,1018.2
CAM1552,2024-01-28,Email,1767.81,140872,2850,129,35671.13,1917.8
CAM1553,2024-04-16,Email,6573.59,1175761,36683,2129,521322.5,7830.6
CAM1554,2024-11-07,Social,4990.84,653746,28951,568,49157.91,885.0
CAM1555,2024-08-02,Display,5174.35,393495,13017,129,20228.15,290.9
CAM1556,2024-05-04,Social,3853.2,240322,8085,156,45835.46,1089.5
CAM1557,2024-06-16,Display,5455.75,805058,15902,273,53086.12,873.0
CAM1558,2024-09-12,Search,7597.92,1029159,24649,1449,345829.54,4451.6
CAM1559,2024-02-12,Social,3369.35,630219,26837,460,85221.81,2429.3
CAM1560,2024-08-19,Affiliate,2041.94,105491,3892,180,15371.41,652.8
CAM1561,2024-09-08,Email,2212.95,202585,9100,132,28333.55,1180.4
CAM1562,2024-03-13,Affiliate,6457.88,749517,24006,1099,228601.59,3439.9
CAM1563,2024-02-15,Email,2838.17,412693,11820,580,115712.91,3977.0
CAM1564,2024-03-21,Email,2362.87,454383,2875,125,32935.48,1293.9
CAM1565,2024-05-31,Email,5717.79,794080,28702,1560,372416.49,6413.3
CAM1566,2024-09-01,Affiliate,5792.37,643424,7935,130,37890.01,554.1
CAM1567,2024-07-21,Affiliate,5604.42,795531,31257,1964,418544.56,7368.1
CAM1568,2024-08-15,Search,5785.5,1137610,22734,863,214852.21,3613.6
CAM1569,2024-03-29,Social,3579.72,427461,13856,258,53401.23,1391.8
CAM1570,2024-10-16,Display,336.77,28711,503,6,971.48,188.5
CAM1571,2024-11-04,Email,4299.19,386479,5655,231,21400.16,397.8
CAM1572,2024-03-20,Search,4750.96,242949,6675,339,34879.88,634.2
CAM1573,2024-10-05,Affiliate,6710.05,361909,2978,119,32816.76,389.1
CAM1574,2024-12-09,Affiliate,3932.44,491627,21513,926,86717.68,2105.2
CAM1575,2024-12-16,Display,5710.98,410514,10463,89,20424.38,257.6
CAM1576,2024-01-17,Email,4654.1,474962,6234,265,48647.14,945.3
CAM1577,2024-10-13,Display,3829.54,634820,15267,108,27103.24,607.7
CAM1578,2024-01-06,Affiliate,3767.48,267181,10055,527,100205.3,2559.7
CAM1579,2024-12-05,Email,3701.97,219268,9635,550,138480.15,3640.7
CAM1580,2024-11-25,Display,4929.39,558252,26643,335,29151.03,491.4
CAM1581,2024-01-31,Affiliate,2551.62,237263,2295,117,26581.01,941.7
CAM1582,2024-04-26,Search,9120.32,685650,11097,570,138483.7,1418.4
CAM1583,2024-01-21,Display,7607.03,688292,8041,59,14371.17,88.9
CAM1584,2024-02-10,Display,4892.39,680953,32463,252,48109.83,883.4
CAM1585,2024-02-29,Display,5754.8,1084432,28453,320,70197.6,1119.8
CAM1586,2024-06-15,Email,4898.34,593842,13159,825,157097.62,3107.2
CAM1587,2024-09-06,Display,7487.05,1322458,39060,444,66432.34,787.3
CAM1588,2024-11-05,Search,7214.59,608998,18299,1599,130151.17,1704.0
CAM1589,2024-11-13,Search,7218.92,1398653,68401,4643,621710.3,8512.2
CAM1590,2024-03-12,Email,5661.18,1063719,14252,586,170693.38,2915.2
CAM1591,2024-10-14,Search,9668.04,636558,5536,402,69128.51,615.0
CAM1592,2024-03-07,Affiliate,4835.71,692353,11792,515,71529.81,1379.2
CAM1593,2024-11-14,Email,5543.25,778006,32134,2340,509496.53,9091.3
CAM1594,2024-10-11,Email,4956.17,626384,15678,867,168434.49,3298.5
CAM1595,2024-10-18,Affiliate,4761.04,714249,33068,620,57725.17,1112.4
CAM1596,2024-10-02,Search,5002.93,715140,24038,1962,429983.81,8494.6
CAM1597,2024-08-17,Social,5271.91,626473,28667,411,93033.57,1664.7
CAM1598,2024-01-11,Display,8170.54,656032,9385,72,8403.99,2.9
CAM1599,2024-01-22,Display,3454.04,261009,5137,40,10743.37,211.0
CAM1600,2024-02-25,Email,2927.41,408601,14041,640,141397.49,4730.1
CAM1601,2024-02-29,Social,6221.92,1162119,6537,118,26145.83,320.2
CAM1602,2024-08-29,Search,6128.69,489784,13200,1055,153888.57,2411.0
CAM1603,2024-08-25,Search,4342.12,556784,20100,713,77551.56,1686.0
CAM1604,2024-06-23,Display,8027.92,584286,8235,78,11168.92,39.1
CAM1605,2024-07-04,Search,579.85,115615,3082,176,19177.81,3207.4
CAM1606,2024-04-13,Search,6167.45,1012123,46651,3699,370094.13,5900.8
CAM1607,2024-03-16,Affiliate,2726.04,290458,11940,202,46194.73,1594.6
CAM1608,2024-10-16,Email,5611.8,1009382,32382,1683,204122.5,3537.4
CAM1609,2024-10-08,Display,7235.84,1201396,7278,113,11677.87,61.4
CAM1610,2024-06-21,Display,5293.35,382929,2462,21,2578.24,-51.3
CAM1611,2024-08-25,Search,4034.75,382760,10404,626,116702.81,2792.4
CAM1612,2024-06-01,Affiliate,3169.29,294356,8155,410,94198.98,2872.2
CAM1613,2024-03-14,Email,7055.72,1033079,5912,154,38818.19,450.2
CAM1614,2024-12-16,Social,4356.64,363695,3021,107,31341.26,619.4
CAM1615,2024-06-29,Search,7325.77,428277,14872,1021,293507.98,3906.5
CAM1616,2024-03-26,Search,7191.75,629350,9491,922,148723.05,1968.0
CAM1617,2024-02-25,Email,5189.22,566133,11583,309,43971.33,747.4
CAM1618,2024-02-20,Affiliate,6719.34,670015,8270,400,91229.69,1257.7
CAM1619,2024-11-27,Affiliate,2988.52,331030,13328,546,87889.96,2840.9
CAM1620,2024-11-27,Email,3418.68,499503,17464,398,69548.22,1934.4
CAM1621,2024-02-14,Social,5441.4,674481,9112,287,31443.32,477.9
CAM1622,2024-02-20,Affiliate,5642.47,1098871,31218,1249,168861.47,2892.7
CAM1623,2024-11-09,Affiliate,2334.74,250880,10136,457,107767.79,4515.8
CAM1624,2024-02-07,Email,3892.93,656892,14553,502,57979.84,1389.4
CAM1625,2024-03-18,Social,6764.46,913952,40872,571,107324.51,1486.6
CAM1626,2024-11-26,Affiliate,4576.36,403362,17950,447,78392.97,1613.0
CAM1627,2024-07-18,Social,4401.04,871307,34266,258,68041.69,1446.0
CAM1628,2024-09-11,Display,6083.21,899927,37887,507,98163.55,1513.7
CAM1629,2024-07-21,Affiliate,9353.68,1381341,63766,2599,522583.35,5486.9
CAM1630,2024-11-16,Affiliate,3195.65,615362,19751,973,280443.33,8675.8
CAM1631,2024-02-03,Affiliate,6937.8,1268746,55909,2957,433403.0,6147.0
CAM1632,2024-10-20,Display,1078.44,197912,7460,70,8451.07,683.6
CAM1633,2024-12-17,Display,3184.87,539105,4782,83,20494.61,543.5
CAM1634,2024-05-15,Affiliate,6611.08,714833,11050,562,98178.66,1385.1
CAM1635,2024-12-05,Display,2830.1,477984,18522,231,34286.61,1111.5
CAM1636,2024-12-24,Display,1745.3,91964,2753,22,4817.86,176.0
CAM1637,2024-09-14,Display,5247.06,835143,32372,414,121028.33,2206.6
CAM1638,2024-05-12,Affiliate,5786.71,1119997,27957,855,200574.26,3366.1
CAM1639,2024-04-15,Social,5850.75,321021,9401,207,44036.77,652.7
CAM1640,2024-09-17,Search,8140.06,525558,4227,239,23786.27,192.2
CAM1641,2024-02-13,Social,1330.91,239289,2261,58,9121.13,585.3
CAM1642,2024-02-16,Email,5671.7,460936,8882,292,82420.64,1353.2
CAM1643,2024-04-16,Social,4347.0,400102,17538,408,88333.08,1932.0
CAM1644,2024-08-09,Email,4241.2,519790,11819,354,84110.37,1883.2
CAM1645,2024-03-17,Search,4600.58,231601,3742,307,82761.71,1698.9
CAM1646,2024-12-28,Search,4276.76,505830,18420,1273,354173.23,8181.3
CAM1647,2024-01-22,Search,4637.06,435335,14062,575,160311.2,3357.2
CAM1648,2024-01-01,Social,4787.27,433408,8732,166,27931.13,483.4
CAM1649,2024-08-13,Search,6517.05,359584,10704,953,111423.76,1609.7
CAM1650,2024-12-22,Search,6763.39,1000662,27908,1413,196565.74,2806.3
CAM1651,2024-10-23,Affiliate,2674.4,406978,2470,51,12188.31,355.7
CAM1652,2024-05-15,Social,5338.73,920523,18292,316,63201.85,1083.8
CAM1653,2024-11-07,Social,2774.14,341488,3889,135,27261.78,882.7
CAM1654,2024-12-03,Display,5972.43,514126,23543,311,25926.45,334.1
CAM1655,2024-01-19,Search,5572.55,289159,8709,840,224721.35,3932.6
CAM1656,2024-05-12,Affiliate,4665.92,686004,29208,1315,145033.19,3008.4
CAM1657,2024-04-20,Email,6806.78,625747,26347,1846,377243.65,5442.2
CAM1658,2024-09-28,Social,4997.06,272045,8019,241,58695.06,1074.6
CAM1659,2024-09-11,Affiliate,1343.17,131160,4212,261,68168.37,4975.2
CAM1660,2024-11-27,Email,5845.22,635125,29744,1641,478809.8,8091.5
CAM1661,2024-12-14,Affiliate,2432.23,380573,15192,343,67388.78,2670.7
CAM1662,2024-01-18,Affiliate,3707.66,618924,9053,346,83765.87,2159.3
CAM1663,2024-05-22,Affiliate,4490.99,688996,16698,556,60962.7,1257.4
CAM1664,2024-07-21,Search,4606.17,795777,38884,757,201079.09,4265.4
CAM1665,2024-04-19,Email,5853.03,837342,14980,639,182025.94,3009.9
CAM1666,2024-09-08,Social,6902.22,1242117,46378,874,94273.91,1265.8
CAM1667,2024-03-05,Search,4255.95,383669,13555,922,158526.59,3624.8
CAM1668,2024-06-01,Search,6368.05,402737,5166,451,54867.5,761.6
CAM1669,2024-12-05,Display,4918.63,501526,8992,121,27073.32,450.4
CAM1670,2024-05-20,Display,5066.14,718624,32291,353,29596.62,484.2
CAM1671,2024-04-26,Display,1155.13,153533,7643,97,19682.37,1603.9
CAM1672,2024-09-26,Social,3178.66,319606,9676,268,68392.9,2051.6
CAM1673,2024-12-25,Affiliate,3263.74,178677,1488,46,11722.37,259.2
CAM1674,2024-06-15,Email,3356.12,638593,21753,1135,322900.85,9521.3
CAM1675,2024-11-12,Affiliate,4393.56,852849,22441,998,282469.18,6329.2
CAM1676,2024-05-12,Social,340.45,48382,2014,70,19533.91,5637.7
CAM1677,2024-02-14,Affiliate,2979.37,357752,8822,412,118274.64,3869.8
CAM1678,2024-04-25,Display,5999.9,617704,21217,308,30824.09,413.7
CAM1679,2024-03-08,Display,3364.4,320665,14125,152,43988.56,1207.5
CAM1680,2024-11-03,Email,5796.74,430082,13577,611,177213.93,2957.1
CAM1681,2024-12-21,Display,3181.32,326987,6524,91,12546.52,294.4
CAM1682,2024-01-25,Email,9567.44,1781974,43115,1694,210453.9,2099.7
CAM1683,2024-09-06,Search,5976.3,688736,17283,1200,109999.23,1740.6
CAM1684,2024-08-09,Search,4258.4,253917,7009,565,74151.13,1641.3
CAM1685,2024-11-02,Search,6585.24,367849,14951,811,155904.53,2267.5
CAM1686,2024-08-20,Search,7865.99,957370,16866,1099,314535.42,3898.7
CAM1687,2024-08-31,Search,7151.12,994823,39020,2798,602814.34,8329.6
CAM1688,2024-07-31,Email,5079.16,531622,8161,366,84727.9,1568.1
CAM1689,2024-08-25,Display,6352.42,526177,5093,40,3412.24,-46.3
CAM1690,2024-12-27,Social,5742.65,838658,8354,256,28746.51,400.6
CAM1691,2024-10-12,Search,6021.16,979168,7543,233,52908.04,778.7
CAM1692,2024-07-16,Search,2233.91,205990,4429,289,44697.39,1900.9
CAM1693,2024-08-30,Search,3426.11,285059,8069,664,152741.35,4358.2
CAM1694,2024-10-20,Search,4051.52,571573,21525,1630,389510.67,9513.9
CAM1695,2024-10-21,Display,8878.73,1492215,74336,898,120477.53,1256.9
CAM1696,2024-06-19,Social,2976.38,423142,18328,451,113503.27,3713.5
CAM1697,2024-07-12,Affiliate,5565.47,909533,35349,1444,183016.68,3188.4
CAM1698,2024-08-17,Affiliate,7736.05,1263738,27558,674,73808.72,854.1
CAM1699,2024-09-25,Affiliate,6998.97,790633,26626,827,145189.01,1974.4
CAM1700,2024-11-18,Display,7761.19,1158995,17190,74,13914.56,79.3
CAM1701,2024-04-29,Search,9461.24,1626319,45571,2721,793839.16,8290.4
CAM1702,2024-05-14,Affiliate,2579.44,460720,6323,305,51182.45,1884.2
CAM1703,2024-07-05,Affiliate,6023.28,898134,36631,1581,149412.41,2380.6
CAM1704,2024-06-20,Email,6859.2,576006,8922,405,84955.43,1138.6
CAM1705,2024-11-05,Email,4414.88,270535,3434,100,20722.73,369.4
CAM1706,2024-09-29,Email,4772.3,676037,17750,676,132941.6,2685.7
CAM1707,2024-01-26,Display,4983.27,681154,12331,152,20516.97,311.7
CAM1708,2024-02-17,Social,8474.75,755178,31134,531,86188.14,917.0
CAM1709,2024-06-16,Search,4717.89,743357,19980,1129,314238.47,6560.6
CAM1710,2024-06-20,Affiliate,2194.22,326818,15049,1071,102565.98,4574.4
CAM1711,2024-04-25,Display,3127.74,498928,5906,78,8123.88,159.7
CAM1712,2024-06-14,Email,8400.44,1594942,77657,2195,304813.1,3528.5
CAM1713,2024-08-21,Affiliate,6752.12,430781,11767,240,56341.06,734.4
CAM1714,2024-11-07,Display,3395.2,171833,3843,53,5170.66,52.3
CAM1715,2024-04-14,Affiliate,4454.56,490394,13108,715,203945.55,4478.4
CAM1716,2024-03-10,Display,5257.01,560953,20602,285,34677.97,559.7
CAM1717,2024-07-05,Search,3620.29,475433,19819,886,211149.54,5732.4
CAM1718,2024-01-18,Display,2688.09,182108,6376,55,9946.04,270.0
CAM1719,2024-03-22,Email,3610.11,572987,23360,1416,341009.18,9345.9
CAM1720,2024-06-22,Affiliate,5806.8,1015744,12885,301,48467.77,734.7
CAM1721,2024-02-08,Social,4176.27,440565,12797,278,77141.32,1747.1
CAM1722,2024-05-04,Affiliate,10866.9,1041491,12472,475,118288.57,988.5
CAM1723,2024-12-02,Search,5907.26,837779,29033,1325,381090.81,6351.2
CAM1724,2024-11-21,Affiliate,6441.3,656261,8016,430,61934.82,861.5
CAM1725,2024-04-07,Search,4698.36,935372,41408,3188,494323.67,10421.2
CAM1726,2024-07-24,Display,6150.96,651440,22644,277,54269.39,782.3
CAM1727,2024-02-21,Email,7581.94,601876,6000,205,57902.03,663.7
CAM1728,2024-02-07,Display,3255.65,262293,12434,149,36947.72,1034.9
CAM1729,2024-07-18,Email,4253.32,215736,7371,41,5645.27,32.7
CAM1730,2024-03-01,Social,3537.33,570400,27085,215,28782.6,713.7
CAM1731,2024-07-25,Affiliate,4358.8,539396,14042,647,176430.79,3947.7
CAM1732,2024-06-22,Affiliate,5108.28,351178,16175,639,97470.63,1808.1
CAM1733,2024-11-07,Display,4688.88,400804,16036,204,17017.85,262.9
CAM1734,2024-03-29,Display,10649.86,2016912,78712,844,81372.23,664.1
CAM1735,2024-10-16,Display,4973.49,458217,20551,182,17267.02,247.2
CAM1736,2024-08-21,Email,1192.62,167987,3535,171,47608.2,3891.9
CAM1737,2024-10-26,Display,7263.49,1372434,16500,335,47248.59,550.5
CAM1738,2024-05-03,Search,4624.92,661083,15326,918,146162.74,3060.3
CAM1739,2024-11-22,Email,6871.07,538820,20365,1387,351092.99,5009.7
CAM1740,2024-07-14,Affiliate,2528.55,429262,19810,902,149555.5,5814.7
CAM1741,2024-11-06,Email,8655.71,852797,26458,1101,155224.8,1693.3
CAM1742,2024-01-17,Social,2683.71,318174,15207,413,94979.74,3439.1
CAM1743,2024-06-15,Display,2308.95,370649,12334,200,59685.3,2485.0
CAM1744,2024-02-23,Display,8981.34,812314,25769,262,40537.14,351.3
CAM1745,2024-08-17,Search,8316.07,539728,5136,397,115397.34,1287.6
CAM1746,2024-09-05,Email,7771.92,920557,30114,1090,228154.17,2835.6
CAM1747,2024-07-05,Search,6246.82,833541,40453,2820,569997.37,9024.6
CAM1748,2024-10-03,Display,3428.75,280833,10497,112,25180.43,634.4
CAM1749,2024-07-11,Display,6152.24,989065,11397,90,11450.61,86.1
CAM1750,2024-09-27,Display,2597.1,150965,2933,21,6282.38,141.9
CAM1751,2024-03-25,Search,3448.62,345449,3060,215,40948.59,1087.4
CAM1752,2024-08-31,Affiliate,3986.92,301434,12083,635,180129.33,4418.0
CAM1753,2024-08-15,Display,2111.96,196785,8881,122,20773.0,883.6
CAM1754,2024-06-28,Social,4266.08,523965,7688,163,29824.52,599.1
CAM1755,2024-07-27,Display,6368.75,730608,35247,88,18550.62,191.3
CAM1756,2024-11-06,Affiliate,724.53,59556,1578,58,5285.37,629.5
CAM1757,2024-11-06,Search,4555.01,638657,26807,995,232489.02,5004.0
CAM1758,2024-12-01,Search,9010.38,1385383,48286,2047,220804.39,2350.6
CAM1759,2024-09-28,Email,3935.4,482127,10901,659,72379.22,1739.2
CAM1760,2024-10-25,Display,3649.82,581946,15223,135,22389.16,513.4
CAM1761,2024-07-21,Social,5778.13,753835,33337,569,100365.05,1637.0
CAM1762,2024-02-14,Email,5789.69,885557,10325,536,142645.46,2363.8
CAM1763,2024-09-18,Social,5758.52,799881,12716,378,50502.65,777.0
CAM1764,2024-08-04,Email,4228.28,620537,7161,273,75217.2,1678.9
